TFBS-name fold-change pvalue adj-pvalue number-of-hits
Spz1 0.992116399859734 0.548917524216333 0.835788994158537 154
Rarg(var.2) 0.988092157899704 0.563740917405599 0.855954010825325 147
ZNF410 0.988213034964786 0.564986145759291 0.855954010825325 150
TBX15 0.988188427037275 0.569158317977265 0.860124540384595 157
GATA6 0.984131883969437 0.584821260737232 0.881596228872543 150
HES5 0.977008649650263 0.587504240579679 0.883443101219071 149
PAX5 0.982379916735192 0.593507673886719 0.890261510830078 150
HOXD13 0.981285072794439 0.598852136180263 0.896060233395652 162
CDX1 0.979055582021605 0.609533244149171 0.909795925996053 153
TBX19 0.967354754309911 0.615980194820743 0.917159700396487 146
RARA-RXRA-DR8 0.975461068424487 0.618583312509898 0.918778155345583 141
ESR1 0.964442853148326 0.637666957121191 0.942739154827892 144
Arid5a 0.965793880794868 0.637826820923161 0.942739154827892 149
IRF2 0.970032001521089 0.642747955599956 0.947701365191176 143
HOXA10 0.963765795480521 0.673734510430075 0.990978430389867 149
RARA-RXRA-IR2 0.957189156197939 0.676238870608969 0.992253645494032 149
Tcfl5 0.945446812885134 0.683551002591746 1 142
RARA-RXRA-IR6 0.953170115444091 0.686989517780154 1 138
MTF1 0.959702661439201 0.69309406835311 1 148
Gata4 0.956995374993939 0.711103059465659 1 150
JUN 0.949768096923067 0.716645244561977 1 142
RARA-RXRA-IR3 0.946620262936382 0.716964304910366 1 147
IRF7 0.952757338665024 0.718436673768484 1 144
Npas2 0.944543880514733 0.72265315693926 1 140
PAX7 0.934122523792011 0.726658351490124 1 147
Mecom 0.948356537028721 0.728650402925146 1 142
Stat6 0.947964988454678 0.729898518917366 1 157
SMAD3 0.934606724106727 0.740258799622415 1 145
RARA-RXRA-ER7 0.936296676158592 0.751647413249172 1 143
Hoxa9 0.942950146325806 0.762752794411534 1 144
PAX3 0.919363116535652 0.762984150529861 1 141
NEUROG2 0.927425894974077 0.763453859667355 1 141
RUNX3 0.941552712229741 0.76966010113887 1 140
RARA-RXRA-ER0 0.930332314357447 0.771664559083775 1 139
IRF3 0.931364732595409 0.772677172390317 1 139
SIX1 0.938635947191782 0.780438197876204 1 141
YY2 0.939221510573808 0.783356816230916 1 148
CEBPE 0.918826920787395 0.795397620189697 1 141
RARA-RXRA-IR4 0.922403992737757 0.797082143517699 1 143
Hmx3 0.927783575727686 0.799593779298591 1 143
HINFP 0.929974099454303 0.808811439010986 1 146
RFX3 0.898081201077311 0.821669746917974 1 132
USF2 0.910053411065198 0.826068075003814 1 137
E2F3 0.889804385836092 0.837028402491287 1 135
T 0.883992306637362 0.848556800289747 1 131
EBF1 0.888446725927891 0.85161738497247 1 132
Crx 0.919556473515545 0.85193590387011 1 149
MITF 0.876937807510208 0.86261043775654 1 128
RFX2 0.87609710366304 0.866612213933051 1 133
CEBPB 0.892198101688699 0.867342324572027 1 140
RARA-RXRA-ER6 0.894795113675863 0.869711746979835 1 137
RARA-RXRA-DR7 0.903933815934003 0.871551763261821 1 131
RHOXF1 0.91165251537482 0.873675294725427 1 145
CEBPD 0.887336492387353 0.874073362418984 1 137
RARA-RXRA-IR8 0.888508568142803 0.874552637089888 1 128
ONECUT2 0.898790879618832 0.875717424367616 1 133
MAX 0.886266822623059 0.877721488483623 1 154
NR1H4 0.907712922296304 0.878055967304491 1 139
RARA-RXRA-ER4 0.890753017664379 0.880328728791024 1 137
Hmx2 0.899620177137792 0.880574017183829 1 135
HLF 0.882405498289447 0.882959294181937 1 147
Hmx1 0.897544397217159 0.887380213614094 1 138
MAX-MYC 0.886673902095004 0.887739608851436 1 134
GRHL2 0.892680270420177 0.891425233702617 1 132
HMBOX1 0.896189747051199 0.893038507792069 1 131
TEF 0.867870366687669 0.896131859273698 1 129
RARA-RXRA-ER5 0.87948939938523 0.90214461398354 1 135
HSF1 0.885047314138456 0.904253440053977 1 133
Nr1h3-Rxra 0.892387138560419 0.905990321954092 1 138
MZF1 0.886389356339381 0.908841905090977 1 112
PPARG 0.878617778631596 0.90911239240123 1 131
HOXA5 0.88624237616598 0.91452258946152 1 137
Arid3a 0.868667769465678 0.914881250973206 1 104
ONECUT1 0.880855272554048 0.914902324057111 1 131
HSF2 0.875392205625374 0.923130655905776 1 137
PITX3 0.885356003479803 0.924712256315187 1 136
DBP 0.841906712492849 0.925749152166806 1 125
SPDEF 0.881989664624131 0.926338401321886 1 132
Pitx1 0.884847103931741 0.926392309701002 1 135
RARA-RXRA-IR0 0.865233099298336 0.926790287879608 1 132
Ahr-Arnt 0.877119772551618 0.927591826454969 1 127
Id2 0.874171758327003 0.930358624595243 1 139
Srebf1(var.2) 0.842284887291253 0.933872406471719 1 127
CEBPG 0.849405800583962 0.938415434675082 1 131
TFE3 0.863631855893762 0.94006157934156 1 131
VENTX 0.870696238754999 0.942418507412708 1 131
ZBTB7C 0.870158140532896 0.945637230288094 1 131
RFX4 0.830187057977575 0.946785476872181 1 122
MEIS3 0.871940911501886 0.949207753808035 1 133
MYB 0.87095150893649 0.949483996984495 1 135
RFX5 0.819677351617992 0.950229497303692 1 121
DUXA 0.859980521142703 0.951188029303063 1 137
NFYB 0.864526369333889 0.954162718384196 1 132
ZNF354C 0.865853332157963 0.956092637260764 1 130
OTX2 0.861784993622167 0.960365536308142 1 137
BHLHE41 0.811461294780495 0.96214777938024 1 128
CREB1 0.802375543280793 0.962887077761339 1 120
GLIS3 0.851431631388287 0.967147751568717 1 127
Hoxc9 0.845085498241802 0.974229911562967 1 132
ATF4 0.840088191874728 0.975836925316416 1 128
HSF4 0.823076152657612 0.980754045778743 1 126
GSC2 0.834932542547901 0.981747403485558 1 130
E2F1 0.776163783697046 0.981994035120942 1 120
GATA2 0.833301478056775 0.982178157854032 1 126
JUND(var.2) 0.804458088442951 0.983795022806563 1 122
RELB 0.826893331222961 0.983842188070563 1 127
MEIS1 0.830982019988765 0.985179025416966 1 127
Nkx2-5 0.812523481229502 0.985206387134606 1 117
MLXIPL 0.78592050443021 0.985327177359474 1 123
TP63 0.775436050410199 0.986284258504584 1 117
E2F7 0.809845560114447 0.987197137496868 1 120
Dux 0.82448382338113 0.987315665458419 1 127
VDR 0.819102326712438 0.987824275958925 1 118
Arntl 0.795221078302077 0.987949431501091 1 122
GLI2 0.817440276890616 0.989095008360121 1 122
SREBF2(var.2) 0.763603891966473 0.989486181484482 1 117
RUNX2 0.805219282307562 0.993180624005262 1 120
Nr2e3 0.769927370017684 0.994101909417673 1 113
Hes2 0.787106108795579 0.994454807085751 1 121
TBR1 0.803551988451036 0.994661720016743 1 127
TBX1 0.802659536572094 0.994714800328047 1 125
MEIS2 0.797813311204718 0.99474184018684 1 120
OTX1 0.797661849394943 0.994974161898216 1 122
TBX20 0.795038667461435 0.995017480200899 1 117
TBX21 0.799194419650235 0.995278012926175 1 124
Gfi1 0.79998568891567 0.995297475077497 1 126
RARA-RXRA-IR1 0.764204021789833 0.995402974486342 1 119
NFYA 0.789664721273649 0.996199705978159 1 119
BARHL2 0.786755632961574 0.996252505633544 1 122
GLIS1 0.783474589782231 0.996530589361389 1 118
CREB3L1 0.783815966181745 0.996572866634533 1 120
MNT 0.733900420215153 0.996685651835149 1 110
MAFG-NFE2L1 0.780420975120488 0.996995678842202 1 116
NR4A2-RXRA 0.737275479457736 0.997529923117643 1 111
Dmbx1 0.765512771042038 0.998275209921454 1 118
ARNT-HIF1A 0.760189357915493 0.998382153422384 1 119
PRDM1 0.778914526880038 0.998390109354817 1 129
TBX4 0.770116930644644 0.99870586421132 1 122
NFKB2 0.626942641342249 0.999222258613251 1 96
ZNF282 0.740470666632929 0.999470149849049 1 110
MLX 0.67489709864423 0.999500851658297 1 102
PAX9 0.729773583831854 0.999515418632064 1 109
GRHL1 0.664826697036265 0.999527234504911 1 103
FOSL1-JUND(var.2) 0.712397665529842 0.999541998183887 1 105
ZBTB33 0.694105502689954 0.999579652440462 1 105
IRF9 0.722570245601838 0.999621628833888 1 109
CLOCK 0.663382768338409 0.999689952201905 1 110
Pax6 0.724424955163679 0.999694302784489 1 111
GATA3 0.733915550323549 0.999727660858231 1 114
NR1A4-RXRA 0.68300665788202 0.999776792835423 1 104
MGA 0.728129243004697 0.999813597366128 1 113
Atf3 0.720282992756565 0.999830511047817 1 109
TFCP2 0.639023073448371 0.999855254972862 1 96
Gmeb1 0.655689358758191 0.999866942938096 1 101
Pax2 0.716129369116917 0.999900977152277 1 111
TBX2 0.710148531553809 0.999903300109963 1 107
FOSB-JUNB(var.2) 0.62156069890443 0.999907116836418 1 93
NFKB1 0.584680470610311 0.999927132287063 1 91
GATA5 0.710628408995943 0.999933355257573 1 113
FOS-JUN(var.2) 0.657023939371354 0.999937149811616 1 100
BATF3 0.592580751476432 0.999942559960656 1 91
IRF5 0.67825137362249 0.999969489200979 1 103
ATF7 0.585087636190491 0.999972236773702 1 88
EOMES 0.689175796416173 0.999973529688212 1 106
FOSL2-JUNB(var.2) 0.567142308346968 0.99997358593502 1 85
IRF8 0.673259151091823 0.999977200740639 1 102
RXRA-VDR 0.677442027870885 0.999978968452795 1 101
JDP2(var.2) 0.598437767847475 0.99998200254203 1 91
ZBTB7B 0.676208254245983 0.999985294964039 1 103
FOSL1-JUN(var.2) 0.547453448962008 0.999987015038296 1 80
Creb5 0.598698987385733 0.999987063748232 1 93
RARA-RXRA-ER8 0.62360045435074 0.99998800474463 1 95
HOXC13 0.677031409336755 0.999988829776372 1 104
JUNB(var.2) 0.539966627373652 0.999992062122745 1 79
Arnt 0.60422536610858 0.999994109326762 1 95
CREB3 0.636419051613731 0.999997089799386 1 94
NKX2-8 0.647236213865086 0.999997306008097 1 95
NKX3-2 0.655635746439592 0.999997518156862 1 103
FOSL2-JUND(var.2) 0.588296098461137 0.999997556572847 1 91
RARA-RXRA-ER3 0.59724254118666 0.999997974761234 1 92
Six3 0.624849258598336 0.999998855123827 1 93
E2F8 0.622153635148318 0.99999898781307 1 95
FOSL2-JUN(var.2) 0.572975395146478 0.999999044080878 1 86
CENPB 0.610750684287928 0.999999802332638 1 94
JUN-JUNB(var.2) 0.53423450656094 0.999999949174741 1 83
Mlxip 0.550702935518969 0.999999953115425 1 81
PAX1 0.576397170674216 0.999999963884518 1 86
CUX2 0.531787084554498 0.999999972131162 1 82
XBP1 0.584915355224068 0.999999975038022 1 91
Hoxa11 0.584155885498793 0.99999998079219 1 90
PROX1 0.516224683893542 0.999999982446766 1 79
Nkx3-1 0.572498412705808 0.99999998963524 1 84
NKX2-3 0.575822194409391 0.999999995850178 1 91
CUX1 0.521008051845173 0.999999996761629 1 85
MYBL2 0.457638503955184 0.999999997050996 1 71
HOXC12 0.557831969472895 0.99999999806918 1 84
HOXD11 0.564100404248329 0.999999998887826 1 92
HOXC10 0.54570884295368 0.999999999209936 1 83
FOSB-JUN 0.46446821408304 0.99999999942913 1 70
HIF1A 0.482480591115992 0.999999999548893 1 72
IRF4 0.518869440651596 0.999999999736734 1 79
Creb3l2 0.477480872483179 0.99999999983369 1 73
ZBED1 0.45014381323288 0.999999999949434 1 70
HOXD12 0.513848406652614 0.999999999980596 1 79
HOXC11 0.508152829380286 0.999999999992268 1 80
Crem 0.435809409372532 0.999999999998952 1 66
MYBL1 0.355174511048159 0.999999999999643 1 53
GMEB2 0.353919933924074 0.999999999999865 1 56
Atf1 0.367074981882584 1 1 56
